"dgp","paramset","n","rep","seed","selected_pAIC","selected_pBIC","true_model","hit_pAIC","hit_pBIC","n_models_ok","pAIC_1111","pBIC_1111","pAIC_0111","pBIC_0111","pAIC_1011","pBIC_1011","pAIC_1101","pBIC_1101","pAIC_0101","pBIC_0101","pAIC_1001","pBIC_1001","pAIC_0011","pBIC_0011","pAIC_000d","pBIC_000d","pAIC_d0dd","pBIC_d0dd","pAIC_0ddd","pBIC_0ddd","pAIC_dddd","pBIC_dddd"
"1011","mid",100,55,52360766,"1011","d0dd","1011",1,0,11,103.77068659405,163.459990238316,136.570784960815,195.130617800756,102.957608522013,161.470504770745,287.986082654083,333.701721457248,293.502117634033,338.490403594433,286.894760315993,331.844284797645,161.310578263154,210.785338761375,347.686582713294,380.669756378774,115.247807071632,161.424250203304,166.099260186963,212.275703318636,118.014471696149,170.787549560918
"1011","mid",100,56,52360767,"1011","1011","1011",1,1,11,110.355377062855,170.784376041463,150.607593879576,208.258116557254,109.206488000353,167.53937879628,270.979309964984,320.963404559304,277.955108808961,322.781382420073,276.769399082849,322.045370480589,169.894683476065,219.369443974285,402.669646976806,435.652820642286,131.209593826459,177.386036958132,187.016767709273,233.193210840945,134.516181900648,187.289259765416
"1011","mid",100,57,52360768,"1111","d0dd","1011",0,0,11,131.914039859086,193.244883990302,178.170489964964,239.790699444316,134.105212825301,193.782352722602,304.712333119681,356.459305596585,334.013688208843,380.464992536939,308.613180906954,355.617088826637,210.509939199787,259.984699698007,451.571265391557,484.554439057037,135.331796969306,181.508240100979,201.197673312927,247.3741164446,138.415459651925,191.188537516694
"1011","mid",100,58,52360769,"1011","1011","1011",1,1,11,99.9715855676243,161.965241621975,130.807572038568,189.118687367894,99.8462295302961,160.02655674513,264.146430587199,312.469483946383,277.077371865335,320.795880244593,261.490647584021,308.224213245358,156.725053641206,206.199814139426,365.647873104141,398.631046769621,116.554995027999,162.731438159671,151.581078256778,197.75752138845,119.1748252517,171.947903116468
"1011","mid",100,59,52360770,"1111","1111","1011",0,0,11,115.514581686955,178.799280459294,168.627932277772,227.780687911237,118.434500158865,179.066696476422,304.891204943531,354.265389639986,321.153277278551,366.83868392931,303.472074675192,349.703803498895,204.224674530325,253.699435028545,449.853841795281,482.837015460762,136.13591127873,182.312354410403,201.877812947434,248.054256079106,134.580468019645,187.353545884413
"1011","mid",100,60,52360771,"1111","dddd","1011",0,0,11,141.737449588483,208.12344455485,175.201925067026,225.164794912823,151.099659534385,208.685868049249,339.4468261418,377.857492129137,339.616190749996,376.709292407422,339.199227869437,377.495529514676,175.431710331404,224.906470829625,391.588646799116,424.571820464596,159.792329067376,205.968772199049,187.797067703875,233.973510835547,152.940076506697,205.713154371466
"1011","mid",100,61,52360772,"1111","1011","1011",0,1,11,100.595216553716,162.884266557594,112.808734134849,170.901059170884,103.973619160277,162.061059444271,251.190410749894,300.714623108058,258.300820142971,303.705418904309,251.366039436431,297.073335766516,137.937342430935,187.412102929156,391.703301219001,424.686474884481,128.68473070514,174.861173836812,146.93681860661,193.113261738282,126.370173748878,179.143251613647
"1011","mid",100,62,52360773,"1111","d0dd","1011",0,0,11,104.291057448279,164.310549460776,121.292548571992,177.937779987234,105.156236494202,163.251635517355,285.226453637295,332.95989481708,286.08616240487,331.065014489854,287.922353657194,332.778532446223,134.130466051385,183.605226549606,385.907583032039,418.890756697519,110.914874102496,157.091317234169,131.937076061982,178.113519193654,112.243803565561,165.01688143033
"1011","mid",100,63,52360774,"1011","d0dd","1011",1,0,11,127.776320749855,188.150577841922,157.045230618373,212.521979332415,126.812908601604,185.654058689628,311.352599829358,357.258885689249,320.679208603121,362.219795757863,309.025657452094,354.311443440788,165.531452817724,215.006213315945,389.456822052884,422.439995718365,134.269088977335,180.445532109007,174.29032359941,220.466766731082,135.34019451926,188.113272384029
"1011","mid",100,64,52360775,"1011","1011","1011",1,1,11,128.016129727105,187.035537436571,158.153084426572,216.330195136853,127.227494973335,185.229697657457,287.968394120395,335.473860545433,286.914983681043,331.715705148649,292.355184932293,337.32258395464,193.212907379016,242.687667877237,378.783952977456,411.767126642936,146.779514644259,192.955957775931,182.373190892266,228.549634023938,150.249005753396,203.022083618165
"1011","mid",100,65,52360776,"1111","d0dd","1011",0,0,11,155.7029477319,216.066211460189,208.872290769644,266.212887591289,157.451612978395,215.871187908825,282.561034823264,330.233959489775,310.079038973863,353.900170797574,281.925047069214,327.73083805179,223.373731168808,272.848491667028,389.635362189314,422.618535854795,169.107739142873,215.284182274545,240.433759717552,286.610202849225,162.783209893582,215.556287758351
"1011","mid",100,66,52360777,"1011","d0dd","1011",1,0,11,99.7040889647317,161.700461502571,136.585489529929,196.580178680744,99.1561313020904,159.817797661082,293.757974294095,344.959489477873,302.114280346964,348.473941796983,306.538336007266,353.434333195707,174.222764010085,223.697524508305,406.574939900005,439.558113565486,99.9953172624092,146.171760394082,148.801633752031,194.978076883703,102.500774509847,155.273852374615
"1011","mid",100,67,52360778,"1011","d0dd","1011",1,0,11,116.174239165296,176.708882336437,145.101650546053,201.656867665223,116.157904386924,174.288074999429,282.555816692581,330.50844279352,277.625395366345,326.454649334498,285.532694145444,330.492891727853,155.655732259128,205.130492757348,375.490465744698,408.473639410179,123.083624076858,169.260067208531,160.920766201213,207.097209332885,125.575347191643,178.348425056411
"1011","mid",100,68,52360779,"d0dd","d0dd","1011",0,0,11,110.687581129909,170.82245727543,131.368049942736,190.362192893062,109.95501877901,168.627831411493,276.049580425954,320.18449635696,274.942065156902,318.655956671881,275.934100462234,319.774662007137,153.65414253911,203.12890303733,324.375829445017,357.359003110497,108.650217318517,154.82666045019,137.630119233532,183.806562365204,112.23150265161,165.004580516379
"1011","mid",100,69,52360780,"1111","d0dd","1011",0,0,11,108.087900811294,169.28495346463,126.287624877318,177.503190006222,108.344764949084,167.903748717583,259.405756157168,308.902487057735,278.172928928356,321.304388499816,261.857938559639,308.014030795515,148.261612852888,197.736373351109,331.589227353816,364.572401019296,119.980460479026,166.156903610699,140.329422461186,186.505865592859,123.102214837508,175.875292702277
"1011","mid",100,70,52360781,"1111","d0dd","1011",0,0,11,89.0480079893386,150.464171773086,128.873040124971,188.429080045384,91.9119477621539,150.823013718864,294.959571463065,346.458886343583,300.112219929569,347.28699162826,306.610648478827,352.176577286238,189.661775443243,239.136535941464,401.81684022096,434.80001388644,94.8944388057976,141.07088193747,139.255700244706,185.432143376379,97.1964977813521,149.969575646121
"1011","mid",100,71,52360782,"1111","d0dd","1011",0,0,11,131.802136978358,197.03478529893,189.381029709354,248.50485149286,140.356333023882,199.19918528796,271.626333567887,318.587482284723,287.424290250882,332.248982417608,269.901470407887,316.04064310228,231.441893729057,280.916654227278,361.154773327737,394.137946993217,148.476758889773,194.653202021446,206.341348120709,252.517791252382,142.679819884939,195.452897749708
"1011","mid",100,72,52360783,"1011","d0dd","1011",1,0,11,117.219862766664,177.302271054186,142.058802474898,201.630353219553,116.188925631114,175.489448228791,292.003500496414,339.117683089896,301.676159571199,346.15874284719,292.540267315088,337.545459658343,176.628591737914,226.103352236135,370.278403673152,403.261577338632,126.101430870444,172.277874002117,162.873156274117,209.049599405789,127.840530568005,180.613608432773
"1011","mid",100,73,52360784,"1111","1011","1011",0,1,11,121.168537495901,181.685830697266,158.520657790183,215.394741839081,122.777465021827,180.739243844565,286.771523951663,334.875773536728,293.141286203888,337.748237814738,286.818628788519,332.019282094954,174.121828891283,223.596589389503,419.468996920679,452.452170586159,149.411779651704,195.588222783377,195.144076350772,241.320519482444,146.929469956454,199.702547821222
"1011","mid",100,74,52360785,"1111","d0dd","1011",0,0,11,102.664302251896,164.129410214566,144.521273332617,197.956456680644,103.663690640964,162.41545220391,271.176714054106,321.095836693262,273.736129453712,319.263574677938,273.858202011396,319.447083478188,148.438429629023,197.913190127244,393.070670264897,426.053843930377,109.274620629046,155.451063760719,164.037591495953,210.214034627626,110.753306411171,163.526384275939
"1011","mid",100,75,52360786,"1111","1011","1011",0,1,11,130.499998757341,194.214448023159,181.50704802932,239.659514219398,133.563154747117,192.437672578506,283.380485644067,341.671082570269,295.419646911956,341.637234640219,297.76129502804,343.95049026758,232.097633871423,281.572394369643,424.38485126964,457.36802493512,154.580418899919,200.756862031592,209.24501696039,255.421460092062,156.254000336992,209.02707820176
"1011","mid",100,76,52360787,"1111","d0dd","1011",0,0,11,88.9890814657897,150.558664183265,132.927114925881,188.015620800861,89.4373929467092,148.854878631558,270.911649078444,320.345752727652,275.316260880322,318.880714184194,275.482828133538,321.270596996427,156.069202065949,205.543962564169,378.815840079191,411.799013744671,90.9538180959616,137.130261227634,149.219846158034,195.396289289706,92.6381553957558,145.411233260524
"1011","mid",100,77,52360788,"1011","d0dd","1011",1,0,11,114.576130741133,174.097472448606,150.082407585772,207.343846160664,113.23671080136,172.016666266617,281.453469268458,333.362550441096,286.318205732246,331.931200517038,295.298582876908,340.845204168666,168.336580995286,217.811341493506,406.841540390535,439.824714056016,122.265278661843,168.441721793515,170.697573256988,216.87401638866,126.006418742415,178.779496607184
"1011","mid",100,78,52360789,"1111","1011","1011",0,1,11,109.41628928737,172.685307838733,145.646452746504,196.899071843297,114.188236355881,172.650246256183,270.357113149601,317.803560625223,284.152261698092,323.283064376383,270.68038331473,315.840729042016,147.236735083411,196.711495581631,349.686837062017,382.670010727497,129.963196916075,176.139640047748,172.07013797037,218.246581102043,128.392669519596,181.165747384364
"1011","mid",100,79,52360790,"1111","d0dd","1011",0,0,11,128.067265400876,189.920995922964,163.326559378058,221.524017865594,128.668385764537,188.128430374621,325.879521546907,375.518257321703,328.08276000403,375.099246842294,331.158530982223,375.609203836235,193.435397171514,242.910157669735,406.115905524014,439.099079189494,137.499204121651,183.675647253323,182.370311092923,228.546754224595,139.832003830115,192.605081694884
"1011","mid",100,80,52360791,"1111","d0dd","1011",0,0,11,90.8371760382244,155.220123752818,149.66181687077,207.875422230294,94.5886319888287,153.702724550128,305.490792729105,351.340782729561,303.105791931381,337.828814125917,304.409940226876,348.934397248427,173.899263297273,223.374023795494,377.566445938848,410.549619604328,105.083784867131,151.260227998803,164.769888728767,210.946331860439,106.7754358557,159.548513720468
"1011","mid",100,81,52360792,"1011","d0dd","1011",1,0,11,56.2101814653233,118.416355179034,128.225346044529,187.912017336162,56.1791229895113,117.343400044667,252.935283626282,301.892128178191,275.523044005301,321.977772763328,251.01405435151,298.013139125294,190.367859193428,239.842619691648,386.946281302519,419.929454968,65.2852453730882,111.461688504761,155.127408953042,201.303852084714,67.8282708755631,120.601348740332
"1011","mid",100,82,52360793,"1111","d0dd","1011",0,0,11,98.775729958348,159.938206783887,131.767641612999,193.605167462052,98.9586074237256,158.40040005286,254.026431991997,310.516011736311,274.302966696539,316.096329712124,261.512926431094,307.695360208375,165.050152124205,214.524912622426,369.54277297776,402.525946643241,105.829762236361,152.006205368034,156.009251386523,202.185694518195,109.748580422909,162.521658287677
"1011","mid",100,83,52360794,"1111","1111","1011",0,0,11,94.3370007722362,163.900990483326,170.491542612584,231.311554177536,106.725682347782,167.644992567106,296.89232003289,346.658713723127,318.140935161882,365.166214381636,295.261502524207,341.539187740582,204.077158885442,253.551919383663,416.197497280348,449.180670945828,132.230177593667,178.40662072534,214.084225873906,260.260669005579,128.768936346777,181.542014211546
"1011","mid",100,84,52360795,"1011","d0dd","1011",1,0,11,104.545429172514,164.699382967283,136.448521475311,195.885241079732,104.085429580458,162.401560525074,304.920055341889,351.810462446517,309.913868243464,355.02366120193,305.691357940168,350.995074924029,170.83862646666,220.313386964881,415.984823832053,448.967997497534,114.111880423065,160.288323554737,159.827505411588,206.003948543261,117.709421938909,170.482499803677
"1011","mid",100,85,52360796,"1111","1011","1011",0,1,11,108.863055363495,175.667997191787,137.987470499057,193.91329155143,117.053742739918,175.199435634981,259.607338703663,313.581901506341,278.851007074864,323.190279090131,261.018789376007,308.192102935495,147.618946806116,197.093707304337,389.755719076513,422.738892741994,141.671768257386,187.848211389058,182.040337123272,228.216780254945,143.926062817846,196.699140682614
"1011","mid",100,86,52360797,"1011","d0dd","1011",1,0,11,117.616074467695,178.788155441334,166.764197129814,224.825604975405,117.561000975187,177.23244888907,320.546160930986,370.44460874548,336.664932700641,382.085190597182,319.200424034103,366.100242505362,215.928830175127,265.403590673347,439.873311558959,472.856485224439,125.8346004522,172.011043583872,193.19767297857,239.374116110242,129.623620991213,182.396698855982
"1011","mid",100,87,52360798,"1011","d0dd","1011",1,0,11,135.45311980215,197.065306390561,178.896394148804,238.714554796463,134.393139630092,195.168000464148,268.591594531643,320.036641563947,282.639671137578,328.364126672868,273.12594175305,319.659303894869,195.236353571701,244.711114069921,380.730229840867,413.713403506348,139.884457447441,186.060900579113,197.652704458877,243.82914759055,141.979755775172,194.752833639941
"1011","mid",100,88,52360799,"1011","d0dd","1011",1,0,11,85.6925042215344,146.262599739241,137.320802663244,195.456820193574,85.5905143651594,144.577664246215,312.700213390605,361.047666676396,320.125765620772,366.107221768828,312.201914532757,358.040985498813,180.280084876346,229.754845374567,459.079682481396,492.062856146876,91.6947111645906,137.871154296263,161.025109342529,207.201552474202,89.3830322314049,142.156110096173
"1011","mid",100,89,52360800,"1011","1011","1011",1,1,11,163.203483304109,223.14747126918,211.527435294778,270.124191984334,162.712576325973,221.728774256992,312.122063882294,359.483000839424,318.841227999703,363.518605786993,311.005402164257,357.954509788147,246.838712637261,296.313473135481,430.335518588933,463.318692254413,189.317259020597,235.49370215227,249.825729388458,296.002172520131,189.731744000209,242.504821864977
"1011","mid",100,90,52360801,"1111","1011","1011",0,1,11,71.8261191018211,137.667540941153,122.359217239564,182.855655789915,77.6469895012072,137.280494859027,261.295681232716,309.09682153466,274.528447976057,319.039646379566,261.765532606523,307.107368234567,139.21801823025,188.692778728471,354.603849166009,387.587022831489,96.8783448549473,143.05478798662,153.949253458021,200.125696589694,96.7742278171916,149.54730568196
"1011","mid",100,91,52360802,"1111","1011","1011",0,1,11,142.968684612854,203.064634851435,172.297265790107,229.062252868988,143.117536605793,201.911120678339,301.969778489582,348.166764989812,306.069332940605,351.624376919335,301.509579252669,346.323687491256,189.860972409921,239.335732908142,384.392683293043,417.375856958524,156.086012408499,202.262455540172,198.538570265986,244.715013397658,154.449716266043,207.222794130811
"1011","mid",100,92,52360803,"1111","d0dd","1011",0,0,11,109.646731300622,174.670150320593,154.324902094533,212.91104518821,115.340909443994,174.510096080661,290.887022337542,338.931802728822,296.03078433007,338.824928518402,289.086616662647,335.920305550156,170.51061069743,219.985371195651,390.441756171195,423.424929836676,121.938112230006,168.114555361678,177.869801072907,224.04624420458,118.829799886681,171.60287775145
"1011","mid",100,93,52360804,"1111","1011","1011",0,1,11,133.668041051038,195.473646638782,166.567781506668,224.677233980938,135.19987532442,194.512373206136,279.939586789614,332.838149450004,285.052067629861,330.649632688799,290.903540577941,337.131479830637,196.666977959618,246.141738457838,405.632283920073,438.615457585553,155.287812433084,201.464255564756,198.180970024122,244.357413155795,155.889885951728,208.662963816496
"1011","mid",100,94,52360805,"1111","1011","1011",0,1,11,95.2048207359153,160.126600304685,122.434149337981,179.959676406578,97.7658695249071,158.23223748151,266.020699254278,314.225015388472,272.290260400782,316.879831093533,266.197232452443,313.021089219272,146.428335507142,195.903096005362,360.523738132743,393.506911798223,117.500959798852,163.677402930525,149.9454347963,196.121877927972,120.240063058616,173.013140923384
"1011","mid",100,95,52360806,"1011","d0dd","1011",1,0,11,128.886209075526,188.801742040255,164.822852717739,223.907024930534,127.640592916053,187.017234104357,299.560069572692,349.799997744743,311.407368282671,358.81437048172,304.208083295613,350.524359176684,200.850089885215,250.324850383435,434.071391355118,467.054565020599,131.840831972363,178.017275104035,180.145578019506,226.322021151179,133.717004912858,186.490082777627
"1011","mid",100,96,52360807,"1011","1011","1011",1,1,11,145.824928885064,205.690230087528,180.42012044752,238.179057765974,144.219268114775,203.004434289409,310.932846879569,356.416919349934,316.850887930436,360.229598203679,309.443446136735,353.982373878815,204.41897763044,253.893738128661,374.386836023767,407.370009689248,165.153155794915,211.329598926587,212.355898468528,258.5323416002,168.857085431924,221.630163296693
"1011","mid",100,97,52360808,"1011","d0dd","1011",1,0,11,76.4950164474552,137.295289602005,130.54316685028,189.157542503863,76.4824064098783,136.440852559038,283.242485362459,335.708480526888,292.181999368611,338.570229017684,292.554353346978,338.313651735476,165.360338433997,214.835098932218,400.388742363993,433.371916029473,83.1793068568291,129.355749988502,157.494031457915,203.670474589588,85.0894705477903,137.862548412559
"1011","mid",100,98,52360809,"1111","1011","1011",0,1,11,130.726607999036,193.654447383484,161.025382253745,219.516700920755,133.191848582847,193.237257294601,261.543950015301,311.146114321013,265.356733921717,311.461374970213,265.660809998157,310.88402119737,184.692586913042,234.167347411263,330.324343065855,363.307516731336,151.151456778428,197.327899910101,180.444832596868,226.62127572854,154.429740624233,207.202818489002
"1011","mid",100,99,52360810,"1111","d0dd","1011",0,0,11,134.487936225998,198.063502067655,185.480862277921,243.011053472956,139.680036737509,198.811353724368,290.787440465431,338.458650954641,299.331073334219,344.893019011771,291.240169628584,336.922732895815,199.190441022193,248.665201520413,384.88963908961,417.87281275509,141.998293940407,188.174737072079,203.701537315569,249.877980447241,143.960434531654,196.733512396423
"1011","mid",100,100,52360811,"1011","1011","1011",1,1,11,110.019660266638,170.634175355352,157.397843287312,215.778370067787,108.626837810493,168.408394256325,312.326165162852,363.116294817948,328.607945546891,374.148560393205,309.664565785656,357.287959451557,200.61339733806,250.088157836281,458.247133680788,491.230307346268,126.229172788267,172.405615919939,179.751300420704,225.927743552376,129.721678323516,182.494756188285
"1011","mid",100,101,52360812,"d0dd","d0dd","1011",0,0,11,98.2258944726485,161.636107189774,134.187448106441,194.635136652648,100.285402504376,159.26557079895,283.288660830199,327.91247400924,284.83086663922,328.131235678291,283.34255550369,327.119212496066,170.20463050357,219.67939100179,335.052962878514,368.036136543994,97.9097356256694,144.086178757342,145.775066885582,191.951510017255,101.797542864477,154.570620729245
"1011","mid",100,102,52360813,"1111","1011","1011",0,1,11,131.20161751825,192.793098781794,161.270153777703,218.540928599224,133.782891330908,192.544492265091,286.682818947257,334.852630498347,292.968453395802,338.193935884564,287.325753057497,333.034100057307,177.944259811098,227.419020309318,403.614899299454,436.598072964935,165.320494430723,211.496937562396,207.461597436956,253.638040568628,162.703312094785,215.476389959554
"1011","mid",100,103,52360814,"1011","d0dd","1011",1,0,11,120.388883199592,180.254392192087,152.07673422281,209.07025754729,119.35671409211,177.453813165205,300.896259802391,348.310868560943,304.69820325869,350.427683247223,302.754957691211,347.795465445019,160.779757385394,210.254517883615,390.674427338371,423.657601003851,122.732384889224,168.908828020897,165.26800428202,211.444447413693,126.568536023925,179.341613888693
"1011","mid",100,104,52360815,"1111","d0dd","1011",0,0,11,79.092566631193,139.29646520029,118.471939673543,174.196244179847,79.4598078048556,137.774320145634,270.893897701729,317.776960038397,273.815944057964,318.291676000935,271.89992382753,316.28496696475,127.080072695379,176.5548331936,350.943855792753,383.927029458233,83.8659570700577,130.04240020173,132.373269507266,178.549712638939,82.7692989146823,135.542376779451
"1011","mid",100,105,52360816,"1011","d0dd","1011",1,0,11,149.832918988505,209.768451161049,178.855020865605,237.546646546503,147.882577736991,206.873860207336,305.114279817426,355.327144751391,305.251240735371,350.683031970042,313.848543818291,359.884854185481,228.183939255046,277.658699753267,449.778373622139,482.761547287619,158.702177983657,204.878621115329,202.465555103722,248.641998235394,162.081709478902,214.85478734367
"1011","mid",100,106,52360817,"1011","d0dd","1011",1,0,11,139.422328531864,199.12135717868,171.691504982351,229.579199702964,138.30547715291,196.294157138641,307.775172821388,354.712000605207,317.542873932113,361.708563584742,305.393534484015,350.735624693602,195.372158649416,244.846919147637,408.253648997621,441.236822663101,149.210775407389,195.387218539061,193.392537348751,239.568980480423,152.890729028483,205.663806893252
"1011","mid",100,107,52360818,"1011","1011","1011",1,1,11,124.601503240342,185.014426758828,138.3388482201,195.922455478314,123.749668770272,182.984330901406,298.553785116483,345.007432498772,297.320076589475,341.427968515819,300.427496465733,345.443839554391,161.661312727566,211.136073225786,400.613821380711,433.596995046191,169.660483865391,215.836926997063,178.507603874499,224.684047006171,168.694737345967,221.467815210736
"1011","mid",100,108,52360819,"1011","1011","1011",1,1,11,100.814303623021,160.817981622728,131.316914747411,188.967393877303,99.3559794937856,158.028793380934,249.948670409363,299.660907441102,265.157535110774,309.079906776674,252.918596071825,298.635165875689,158.488330147879,207.963090646099,355.189916206717,388.173089872198,114.265271851452,160.441714983125,152.973766756728,199.1502098884,117.451454316646,170.224532181414
"1011","mid",100,109,52360820,"1111","1011","1011",0,1,11,115.213920380621,176.080124059435,160.310232190545,218.332911782799,115.436708736498,174.083505497179,286.475257523848,333.479171282676,301.363719279407,341.890515345797,288.89072493846,332.889193816206,187.571891147942,237.046651646163,364.447844263194,397.431017928674,129.054091756442,175.230534888115,193.603116178571,239.779559310244,129.098207733676,181.871285598445
"1011","mid",100,110,52360821,"1111","d0dd","1011",0,0,11,121.151500732695,193.788008765047,166.786511249717,228.961624838062,131.894220498023,192.161449199431,298.516546734377,347.97437988163,313.987609922488,359.633702185275,297.002725262672,343.883969602267,212.674543506708,262.149304004929,429.172524421162,462.155698086643,143.13293779761,189.309380929283,197.371096066569,243.547539198242,147.000623169682,199.773701034451
"1011","mid",100,111,52360822,"1111","dddd","1011",0,0,11,101.566365999683,165.937284383658,149.3063803208,205.837241288825,107.542053988002,166.312616604635,286.565823001832,332.844170950859,289.409026028453,332.854073361333,289.535286228437,333.423435367874,164.031224143139,213.505984641359,372.071616968371,405.054790633851,120.683078602216,166.859521733888,175.759450816182,221.935893947855,112.927718774962,165.700796639731
"1011","mid",100,112,52360823,"1011","d0dd","1011",1,0,11,163.372939935682,223.934050906892,205.436383247319,262.814040398543,163.027030328017,222.254292754672,342.809347978288,391.240986570518,353.339313227534,398.674378478004,340.935039566675,386.98613785862,227.003286403451,276.478046901672,483.594738805031,516.577912470511,164.384402204474,210.560845336147,219.86850404955,266.044947181222,167.809784386582,220.58286225135
"1011","mid",100,113,52360824,"1011","d0dd","1011",1,0,11,173.435166622238,233.450449930928,202.0500849897,258.865633950004,172.487896848066,231.372661983537,300.323371488549,351.234323661725,317.640997567247,363.205982522149,303.813751154945,350.619804279827,212.152173263206,261.626933761426,419.63124271733,452.614416382811,179.246992063405,225.423435195077,213.340737292773,259.517180424445,182.259705931542,235.03278379631
"1011","mid",100,114,52360825,"1111","d0dd","1011",0,0,11,117.875505401721,179.70905918891,158.674643341935,218.404051512006,118.640099723976,178.534840711853,259.149042010282,315.221502199001,282.355903418581,329.23649746754,258.329570828919,307.491598826899,188.65626939769,238.13102989591,360.763472758003,393.746646423484,123.069399650729,169.245842782401,176.302735511763,222.479178643435,120.892599248617,173.665677113385
"1011","mid",100,115,52360826,"1111","1011","1011",0,1,11,133.71255807698,194.859264346888,173.9788663931,225.280109412736,136.63334350325,194.671211468459,292.759216660355,340.071456174698,300.064299771385,345.313881517249,291.49294684856,337.145508799064,175.659389258354,225.134149756574,396.032629840301,429.015803505781,152.829891304597,199.00633443627,198.624704348425,244.801147480097,147.473212118979,200.246289983747
"1011","mid",100,116,52360827,"1111","d0dd","1011",0,0,11,169.642600491433,230.25401495999,199.634102797132,257.280555467879,169.69187997191,229.521851302344,313.531130538574,363.678466565158,318.868432649996,363.952659101733,322.126632501992,367.850844984828,218.314584422375,267.789344920595,404.251359822726,437.234533488206,171.989044248811,218.165487380484,206.274545358815,252.450988490487,174.256789855502,227.029867720271
"1011","mid",100,117,52360828,"1011","1011","1011",1,1,11,86.3051966639988,147.394529415585,125.162620225202,183.259998499043,85.7915427808424,145.68694418852,261.461825171916,295.139738023541,281.546118840504,328.236597682583,278.250731539635,324.436992190272,157.419353175061,206.894113673282,382.64574331516,415.62891698064,105.59395266847,151.770395800143,161.857854046107,208.03429717778,107.922973774183,160.696051638951
"1011","mid",100,118,52360829,"1011","d0dd","1011",1,0,11,148.699595164831,208.565641074467,178.114029625697,237.552483820794,148.026552733931,206.896083959862,293.064375070831,340.756462939845,300.809965278787,347.261248249263,292.642494598767,338.092560597838,196.449796310224,245.924556808445,398.227858216845,431.211031882326,155.388081197571,201.564524329243,197.783066769289,243.959509900962,158.481570584524,211.254648449293
"1011","mid",100,119,52360830,"1011","d0dd","1011",1,0,11,129.908142598465,191.282973355012,167.57173081285,224.779510881119,128.520156832239,188.918368620494,240.726092517914,291.533901328799,255.427079619103,299.643511799192,241.996888249281,288.631345196101,180.400247856358,229.875008354579,330.916889010664,363.900062676145,141.153491061167,187.329934192839,183.999535293211,230.175978424884,144.285538954013,197.058616818782
"1011","mid",100,120,52360831,"1111","1111","1011",0,0,11,79.4535661818436,136.115295615373,128.828017756789,190.414650029434,89.9961779697895,149.581017367635,263.604246426665,312.493003499705,279.44430152069,326.563263537146,262.177247160782,308.081238129907,146.133288015915,195.608048514135,376.100240782961,409.083414448441,96.1001002408271,142.2765433725,152.77056237353,198.947005505202,97.2148877999889,149.987965664757
"1011","mid",100,121,52360832,"1011","1011","1011",1,1,11,105.173226622362,165.874558605681,140.402490740307,198.092242677218,103.770899530412,164.269651124627,269.47562368271,313.465631403492,273.113558724575,313.454903227324,269.416247822451,313.140616785577,161.514807232872,210.989567731093,331.37232874867,364.35550241415,126.460504025321,172.636947156993,156.064608828366,202.241051960038,130.333759471693,183.106837336462
"1011","mid",100,122,52360833,"1011","1011","1011",1,1,11,114.184196093108,174.317442320038,152.173237810569,213.876645841371,113.559176340193,172.09928075454,260.186719776049,313.131395038851,256.45046636326,305.500418837416,269.176540170445,313.944224470205,176.377398023633,225.852158521853,365.254533359745,398.237707025226,129.118225946264,175.294669077936,185.262887467141,231.439330598813,132.576577812781,185.34965567755
"1011","mid",100,123,52360834,"1011","1011","1011",1,1,11,76.2761903377371,135.722000853194,113.39044880464,171.221093332144,74.4139331365107,133.125268796728,256.881836714329,305.438212943694,262.727780429251,306.681471465445,257.803356916025,302.764642453321,134.886760421575,184.361520919796,387.917036449443,420.900210114924,118.553503384434,164.729946516107,160.369683163027,206.546126294699,121.887109315011,174.660187179779
"1011","mid",100,124,52360835,"1111","d0dd","1011",0,0,11,120.986023822667,183.033586838793,165.90886283353,223.906506599122,121.549030332583,181.695298036236,302.760971430764,349.394753502736,309.810439584188,354.677224360446,300.580421647205,346.82017287462,187.990362785119,237.46512328334,375.206279768414,408.189453433894,128.923646375782,175.100089507455,181.815191955976,227.991635087649,129.510764549365,182.283842414134
"1011","mid",100,125,52360836,"1011","1011","1011",1,1,11,58.1978299304218,119.147589215662,140.662470546369,200.144923788744,57.2118107262853,116.72425792062,271.659786548182,321.671199922109,291.498270286816,336.866792982232,271.106765301677,317.803324439169,189.831330068813,239.306090567033,428.205632111843,461.188805777323,80.4498135715094,126.626256703182,177.476549471384,223.652992603057,83.7265198650245,136.499597729793
"1011","mid",100,126,52360837,"1111","d0dd","1011",0,0,11,116.373310403595,178.401605397756,168.441247206024,227.002811434514,117.150986028416,176.298894828824,291.363643492469,340.118670966098,301.423004846651,346.530120038145,294.964138764758,340.538957651918,213.740735641001,263.215496139222,387.815910564983,420.799084230463,128.130499030117,174.30694216179,195.807379430886,241.983822562559,131.366489545626,184.139567410395
"1011","mid",100,127,52360838,"1111","d0dd","1011",0,0,11,122.193426672992,184.928516260879,152.402629764123,209.494348931625,125.348451667395,184.051441192211,268.901150621193,317.38519841587,277.00857590558,321.96604158451,271.701823306485,317.215053956775,173.966914741347,223.441675239567,359.036018140689,392.01919180617,137.792173198209,183.968616329881,178.254120640544,224.430563772217,139.097710826519,191.870788691287
